,DEPTH,W_Tar_calibrated,SW,VSH,PHI,RW_log,Lith_id_new,Predicted_Lith_id_new,SitID
306515,201.62,2.0,1.0,0.789,0.08,-0.15989390554324223,5,5,113795
306516,201.87,2.0,1.0,0.798,0.077,-0.15989390554324223,5,5,113795
306517,202.12,2.0,1.0,0.805,0.074,-0.15989390554324223,5,5,113795
306518,202.37,2.0,1.0,0.823,0.067,-0.15989390554324223,5,5,113795
306519,202.62,2.0,1.0,0.817,0.069,-0.15989390554324223,5,5,113795
306520,202.87,2.0,1.0,0.782,0.077,-0.15989390554324223,5,5,113795
306521,203.12,2.0,1.0,0.725,0.067,-0.15989390554324223,5,5,113795
306522,203.37,2.0,1.0,0.652,0.092,-0.15989390554324223,4,4,113795
306523,203.62,2.0,1.0,0.612,0.104,-0.15989390554324223,4,4,113795
306524,203.87,2.003,0.924,0.669,0.094,-0.16052195262580163,4,4,113795
306525,204.12,2.005,0.851,0.712,0.082,-0.16052195262580163,5,5,113795
306526,204.37,2.007,0.77,0.767,0.074,-0.16052195262580163,5,5,113795
306527,204.62,2.009,0.705,0.815,0.07,-0.16052195262580163,5,5,113795
306528,204.87,2.008,0.724,0.795,0.07,-0.16052195262580163,5,5,113795
306529,205.12,2.006,0.796,0.743,0.07,-0.16052195262580163,5,5,113795
306530,205.37,2.004,0.839,0.743,0.06,-0.16052195262580163,5,5,113795
306531,205.62,2.006,0.762,0.808,0.06,-0.16052195262580163,5,5,113795
306532,205.87,2.006,0.727,0.871,0.049,-0.16052195262580163,5,5,113795
306533,206.12,2.008,0.735,0.814,0.071,-0.16052195262580163,5,5,113795
306534,206.37,2.008,0.815,0.657,0.104,-0.16115090926274472,4,4,113795
306535,206.62,2.005,0.879,0.605,0.107,-0.16115090926274472,4,4,113795
306536,206.87,2.005,0.884,0.628,0.099,-0.16115090926274472,4,4,113795
306537,207.12,2.005,0.855,0.686,0.086,-0.16115090926274472,4,4,113795
306538,207.37,2.008,0.784,0.741,0.086,-0.16115090926274472,5,5,113795
306539,207.62,2.01,0.732,0.765,0.089,-0.16115090926274472,5,5,113795
306540,207.87,2.011,0.724,0.763,0.09,-0.16115090926274472,5,5,113795
306541,208.12,2.011,0.725,0.75,0.095,-0.16115090926274472,5,5,113795
306542,208.37,2.01,0.731,0.758,0.085,-0.16115090926274472,5,5,113795
306543,208.62,2.008,0.728,0.785,0.072,-0.16115090926274472,5,5,113795
306544,208.87,2.008,0.711,0.811,0.07,-0.1617807780923742,5,5,113795
306545,209.12,2.008,0.715,0.825,0.067,-0.1617807780923742,5,5,113795
306546,209.37,2.009,0.725,0.803,0.075,-0.1617807780923742,5,5,113795
306547,209.62,2.011,0.749,0.727,0.099,-0.1617807780923742,5,5,113795
306548,209.87,2.01,0.768,0.705,0.1,-0.1617807780923742,5,5,113795
306549,210.12,2.008,0.775,0.735,0.083,-0.1617807780923742,5,5,113795
306550,210.37,2.008,0.765,0.751,0.078,-0.1617807780923742,5,5,113795
306551,210.62,2.008,0.761,0.756,0.078,-0.1617807780923742,5,5,113795
306552,210.87,2.009,0.734,0.773,0.08,-0.1617807780923742,5,5,113795
306553,211.12,2.008,0.749,0.787,0.073,-0.16241156176448873,5,5,113795
306554,211.37,2.007,0.762,0.793,0.068,-0.16241156176448873,5,5,113795
306555,211.62,2.007,0.751,0.801,0.069,-0.16241156176448873,5,5,113795
306556,211.87,2.008,0.741,0.811,0.072,-0.16241156176448873,5,5,113795
306557,212.12,2.009,0.74,0.794,0.078,-0.16241156176448873,5,5,113795
306558,212.37,2.009,0.769,0.741,0.089,-0.16241156176448873,5,5,113795
306559,212.62,2.009,0.777,0.724,0.093,-0.16241156176448873,5,5,113795
306560,212.87,2.01,0.747,0.751,0.092,-0.16241156176448873,5,5,113795
306561,213.12,2.009,0.739,0.783,0.082,-0.16241156176448873,5,5,113795
306562,213.37,2.007,0.762,0.79,0.069,-0.16241156176448873,5,5,113795
306563,213.62,2.008,0.754,0.766,0.078,-0.16304326294044955,5,5,113795
306564,213.87,2.008,0.757,0.766,0.079,-0.16304326294044955,5,5,113795
306565,214.12,2.007,0.785,0.767,0.073,-0.16304326294044955,5,5,113795
306566,214.37,2.005,0.826,0.747,0.072,-0.16304326294044955,5,5,113795
306567,214.62,2.004,0.858,0.728,0.073,-0.16304326294044955,5,5,113795
306568,214.87,2.004,0.866,0.729,0.07,-0.16304326294044955,5,5,113795
306569,215.12,2.004,0.88,0.717,0.07,-0.16304326294044955,5,5,113795
306570,215.37,2.003,0.912,0.68,0.075,-0.16304326294044955,4,4,113795
306571,215.62,2.005,0.864,0.688,0.086,-0.16304326294044955,4,4,113795
306572,215.87,2.007,0.856,0.609,0.119,-0.16367588429324828,4,4,113795
306573,216.12,2.004,0.951,0.384,0.174,-0.16367588429324828,2,2,113795
306574,216.37,2.003,0.967,0.356,0.195,-0.16367588429324828,2,2,113795
306575,216.62,2.0,1.0,0.388,0.187,-0.16367588429324828,2,2,113795
306576,216.87,2.0,1.0,0.582,0.133,-0.16367588429324828,4,4,113795
306577,217.12,2.0,0.992,0.757,0.092,-0.16367588429324828,5,5,113795
306578,217.37,2.0,1.0,0.763,0.082,-0.16367588429324828,5,5,113795
306579,217.62,2.0,0.995,0.758,0.077,-0.16367588429324828,5,5,113795
306580,217.87,2.0,1.0,0.689,0.082,-0.16367588429324828,4,4,113795
306581,218.12,2.0,0.997,0.665,0.084,-0.16367588429324828,4,4,113795
306582,218.37,2.001,0.96,0.686,0.082,-0.1643094285075744,4,4,113795
306583,218.62,2.004,0.901,0.695,0.091,-0.1643094285075744,4,4,113795
306584,218.87,2.006,0.859,0.688,0.105,-0.1643094285075744,4,4,113795
306585,219.12,2.006,0.866,0.688,0.106,-0.1643094285075744,4,4,113795
306586,219.37,2.003,0.926,0.692,0.093,-0.1643094285075744,4,4,113795
306587,219.62,2.0,0.999,0.672,0.084,-0.1643094285075744,4,4,113795
306588,219.87,2.0,1.0,0.663,0.083,-0.1643094285075744,4,4,113795
306589,220.12,2.001,0.974,0.699,0.077,-0.1643094285075744,4,4,113795
306590,220.37,2.002,0.926,0.729,0.075,-0.1643094285075744,5,5,113795
306591,220.62,2.005,0.874,0.677,0.1,-0.1643094285075744,4,4,113795
306592,220.87,2.005,0.901,0.62,0.109,-0.16494389827988373,4,4,113795
306593,221.12,2.003,0.926,0.599,0.107,-0.16494389827988373,4,4,113795
306594,221.37,2.004,0.904,0.601,0.109,-0.16494389827988373,4,4,113795
306595,221.62,2.005,0.897,0.607,0.11,-0.16494389827988373,4,4,113795
306596,221.87,2.005,0.884,0.629,0.109,-0.16494389827988373,4,4,113795
306597,222.12,2.008,0.822,0.693,0.104,-0.16494389827988373,4,4,113795
306598,222.37,2.007,0.835,0.717,0.096,-0.16494389827988373,5,5,113795
306599,222.62,2.003,0.92,0.682,0.09,-0.16494389827988373,4,4,113795
306600,222.87,2.003,0.929,0.665,0.092,-0.16494389827988373,4,4,113795
306601,223.12,2.004,0.886,0.718,0.082,-0.1655792963184674,5,5,113795
306602,223.37,2.004,0.854,0.765,0.068,-0.1655792963184674,5,5,113795
306603,223.62,2.004,0.865,0.718,0.074,-0.1655792963184674,5,5,113795
306604,223.87,2.003,0.924,0.632,0.088,-0.1655792963184674,4,4,113795
306605,224.12,2.001,0.988,0.547,0.108,-0.1655792963184674,4,4,113795
306606,224.37,2.0,1.0,0.476,0.128,-0.1655792963184674,2,2,113795
306607,224.62,2.0,1.0,0.456,0.127,-0.1655792963184674,2,2,113795
306608,224.87,2.0,1.0,0.468,0.128,-0.1655792963184674,2,2,113795
306609,225.12,2.0,1.0,0.507,0.125,-0.1655792963184674,4,4,113795
306610,225.37,2.0,1.0,0.549,0.122,-0.1655792963184674,4,4,113795
306611,225.62,2.0,1.0,0.53,0.132,-0.16621562534352105,4,4,113795
306612,225.87,2.0,1.0,0.469,0.151,-0.16621562534352105,2,2,113795
306613,226.12,2.002,0.962,0.5,0.151,-0.16621562534352105,4,2,113795
306614,226.37,2.001,0.982,0.56,0.128,-0.16621562534352105,4,4,113795
306615,226.62,2.0,1.0,0.606,0.106,-0.16621562534352105,4,4,113795
306616,226.87,2.001,0.987,0.673,0.091,-0.16621562534352105,4,4,113795
306617,227.12,2.0,0.998,0.651,0.093,-0.16621562534352105,4,4,113795
306618,227.37,2.0,1.0,0.461,0.136,-0.16621562534352105,2,2,113795
306619,227.62,2.0,1.0,0.486,0.138,-0.16621562534352105,2,2,113795
306620,227.87,2.001,0.987,0.51,0.136,-0.16621562534352105,4,4,113795
306621,228.12,2.0,1.0,0.491,0.136,-0.16685288808721482,2,2,113795
306622,228.37,2.0,1.0,0.49,0.136,-0.16685288808721482,2,2,113795
306623,228.62,2.001,0.982,0.491,0.144,-0.16685288808721482,2,2,113795
306624,228.87,2.0,1.0,0.503,0.134,-0.16685288808721482,4,4,113795
306625,229.12,2.0,1.0,0.511,0.131,-0.16685288808721482,4,4,113795
306626,229.37,2.0,0.999,0.505,0.139,-0.16685288808721482,4,4,113795
306627,229.62,2.001,0.988,0.457,0.156,-0.16685288808721482,2,2,113795
306628,229.87,2.001,0.989,0.425,0.166,-0.16685288808721482,2,2,113795
306629,230.12,2.0,0.993,0.476,0.152,-0.16685288808721482,2,2,113795
306630,230.37,2.0,1.0,0.481,0.144,-0.16685288808721482,2,2,113795
306631,230.62,2.0,1.0,0.471,0.129,-0.16749108729376366,2,2,113795
306632,230.87,2.0,1.0,0.496,0.112,-0.16749108729376366,2,2,113795
306633,231.12,2.0,1.0,0.551,0.103,-0.16749108729376366,4,4,113795
306634,231.37,2.0,1.0,0.552,0.113,-0.16749108729376366,4,4,113795
306635,231.62,2.0,1.0,0.448,0.143,-0.16749108729376366,2,2,113795
306636,231.87,2.0,1.0,0.478,0.151,-0.16749108729376366,2,2,113795
306637,232.12,2.0,1.0,0.539,0.143,-0.16749108729376366,4,4,113795
306638,232.37,2.0,1.0,0.577,0.124,-0.16749108729376366,4,4,113795
306639,232.62,2.0,1.0,0.59,0.107,-0.16749108729376366,4,4,113795
306640,232.87,2.0,1.0,0.566,0.111,-0.16749108729376366,4,4,113795
306641,233.12,2.003,0.934,0.598,0.121,-0.1681302257194983,4,4,113795
306642,233.37,2.005,0.9,0.627,0.115,-0.1681302257194983,4,4,113795
306643,233.62,2.003,0.939,0.618,0.109,-0.1681302257194983,4,4,113795
306644,233.87,2.001,0.982,0.592,0.107,-0.1681302257194983,4,4,113795
306645,234.12,2.0,1.0,0.598,0.094,-0.1681302257194983,4,4,113795
306646,234.37,2.0,1.0,0.646,0.071,-0.1681302257194983,4,4,113795
306647,234.62,2.0,1.0,0.642,0.074,-0.1681302257194983,4,4,113795
306648,234.87,2.0,1.0,0.623,0.09,-0.1681302257194983,4,4,113795
306649,235.12,2.0,1.0,0.603,0.102,-0.1681302257194983,4,4,113795
306650,235.37,2.0,1.0,0.585,0.108,-0.16877030613293661,4,4,113795
306651,235.62,2.0,1.0,0.594,0.11,-0.16877030613293661,4,4,113795
306652,235.87,2.001,0.984,0.607,0.112,-0.16877030613293661,4,4,113795
306653,236.12,2.001,0.984,0.601,0.116,-0.16877030613293661,4,4,113795
306654,236.37,2.0,0.994,0.58,0.122,-0.16877030613293661,4,4,113795
306655,236.62,2.0,0.993,0.561,0.127,-0.16877030613293661,4,4,113795
306656,236.87,2.0,1.0,0.541,0.13,-0.16877030613293661,4,4,113795
306657,237.12,2.0,1.0,0.506,0.132,-0.16877030613293661,4,4,113795
306658,237.37,2.0,1.0,0.508,0.128,-0.16877030613293661,4,4,113795
306659,237.62,2.0,1.0,0.515,0.129,-0.16877030613293661,4,4,113795
306660,237.87,2.0,1.0,0.463,0.161,-0.16941133131485567,2,2,113795
306661,238.12,2.0,1.0,0.452,0.18,-0.16941133131485567,2,2,113795
306662,238.37,2.0,1.0,0.559,0.15,-0.16941133131485567,4,4,113795
306663,238.62,2.0,1.0,0.601,0.138,-0.16941133131485567,4,4,113795
306664,238.87,2.0,1.0,0.587,0.126,-0.16941133131485567,4,4,113795
306665,239.12,2.0,1.0,0.58,0.118,-0.16941133131485567,4,4,113795
306666,239.37,2.0,1.0,0.63,0.115,-0.16941133131485567,4,4,113795
306667,239.62,2.0,0.995,0.709,0.111,-0.16941133131485567,5,5,113795
306668,239.87,2.0,0.991,0.719,0.104,-0.16941133131485567,5,5,113795
306669,240.12,2.0,1.0,0.649,0.109,-0.16941133131485567,4,4,113795
306670,240.37,2.0,1.0,0.636,0.109,-0.17005330405836405,4,4,113795
306671,240.62,2.0,1.0,0.709,0.091,-0.17005330405836405,5,5,113795
306672,240.87,2.002,0.942,0.781,0.078,-0.17005330405836405,5,5,113795
306673,241.12,2.003,0.91,0.793,0.079,-0.17005330405836405,5,5,113795
306674,241.37,2.004,0.875,0.781,0.083,-0.17005330405836405,5,5,113795
306675,241.62,2.004,0.872,0.773,0.08,-0.17005330405836405,5,5,113795
306676,241.87,2.003,0.901,0.774,0.071,-0.17005330405836405,5,5,113795
306677,242.12,2.001,0.943,0.785,0.058,-0.17005330405836405,5,5,113795
306678,242.37,2.0,1.0,0.736,0.055,-0.17005330405836405,5,5,113795
306679,242.62,2.0,1.0,0.622,0.075,-0.17005330405836405,4,4,113795
306680,242.87,2.0,1.0,0.639,0.099,-0.17069622716897506,4,4,113795
306681,243.12,2.0,1.0,0.609,0.124,-0.17069622716897506,4,4,113795
306682,243.37,2.0,1.0,0.539,0.14,-0.17069622716897506,4,4,113795
306683,243.62,2.0,1.0,0.567,0.132,-0.17069622716897506,4,4,113795
306684,243.87,2.0,1.0,0.664,0.116,-0.17069622716897506,4,4,113795
306685,244.12,2.0,1.0,0.666,0.111,-0.17069622716897506,4,4,113795
306686,244.37,2.0,1.0,0.633,0.111,-0.17069622716897506,4,4,113795
306687,244.62,2.0,1.0,0.569,0.119,-0.17069622716897506,4,4,113795
306688,244.87,2.0,1.0,0.554,0.129,-0.17069622716897506,4,4,113795
306689,245.12,2.0,1.0,0.645,0.124,-0.17069622716897506,4,4,113795
306690,245.37,2.0,1.0,0.768,0.088,-0.17134010346468015,5,5,113795
306691,245.62,2.0,1.0,0.816,0.07,-0.17134010346468015,5,5,113795
306692,245.87,2.0,1.0,0.818,0.069,-0.17134010346468015,5,5,113795
306693,246.12,2.0,1.0,0.641,0.115,-0.17134010346468015,4,4,113795
306694,246.37,2.0,1.0,0.46,0.16,-0.17134010346468015,2,2,113795
306695,246.62,2.0,1.0,0.46,0.166,-0.17134010346468015,2,2,113795
306696,246.87,2.0,1.0,0.465,0.174,-0.17134010346468015,2,2,113795
306697,247.12,2.0,1.0,0.478,0.147,-0.17134010346468015,2,2,113795
306698,247.37,2.0,1.0,0.549,0.113,-0.17134010346468015,4,4,113795
306699,247.62,2.0,1.0,0.608,0.093,-0.17134010346468015,4,4,113795
306700,247.87,2.0,1.0,0.604,0.087,-0.1719849357760231,4,4,113795
306701,248.12,2.0,1.0,0.557,0.118,-0.1719849357760231,4,4,113795
306702,248.37,2.003,0.967,0.46,0.19,-0.1719849357760231,2,2,113795
306703,248.62,2.0,1.0,0.387,0.202,-0.1719849357760231,2,2,113795
306704,248.87,2.0,1.0,0.317,0.194,-0.1719849357760231,2,2,113795
306705,249.12,2.0,1.0,0.233,0.198,-0.1719849357760231,1,1,113795
306706,249.37,2.0,1.0,0.171,0.193,-0.1719849357760231,1,1,113795
306707,249.62,2.0,1.0,0.164,0.177,-0.1719849357760231,1,4,113795
306708,249.87,2.0,1.0,0.169,0.168,-0.1719849357760231,1,4,113795
306709,250.12,2.0,1.0,0.175,0.176,-0.1719849357760231,1,4,113795
306710,250.37,2.0,1.0,0.181,0.193,-0.17263072694617473,1,1,113795
306711,250.62,2.0,1.0,0.185,0.215,-0.17263072694617473,1,1,113795
306712,250.87,2.0,1.0,0.201,0.235,-0.17263072694617473,1,1,113795
306713,251.12,2.0,1.0,0.258,0.226,-0.17263072694617473,1,1,113795
306714,251.37,2.0,1.0,0.313,0.203,-0.17263072694617473,2,2,113795
306715,251.62,2.0,1.0,0.347,0.183,-0.17263072694617473,2,2,113795
306716,251.87,2.0,1.0,0.303,0.177,-0.17263072694617473,2,2,113795
306717,252.12,2.0,1.0,0.223,0.18,-0.17263072694617473,1,4,113795
306718,252.37,2.0,1.0,0.212,0.175,-0.17263072694617473,1,4,113795
306719,252.62,2.0,1.0,0.187,0.186,-0.17263072694617473,1,4,113795
306720,252.87,2.0,1.0,0.146,0.211,-0.17327747983100789,1,1,113795
306721,253.12,2.0,1.0,0.119,0.231,-0.17327747983100789,1,1,113795
306722,253.37,2.0,1.0,0.118,0.23,-0.17327747983100789,1,1,113795
306723,253.62,2.0,1.0,0.131,0.223,-0.17327747983100789,1,1,113795
306724,253.87,2.0,1.0,0.137,0.24,-0.17327747983100789,1,1,113795
306725,254.12,2.0,1.0,0.125,0.253,-0.17327747983100789,1,1,113795
306726,254.37,2.0,1.0,0.129,0.251,-0.17327747983100789,1,1,113795
306727,254.62,2.0,1.0,0.141,0.241,-0.17327747983100789,1,1,113795
306728,254.87,2.0,1.0,0.144,0.223,-0.17327747983100789,1,1,113795
306729,255.12,2.0,1.0,0.151,0.201,-0.17327747983100789,1,1,113795
306730,255.37,2.0,1.0,0.178,0.201,-0.17392519729917355,1,1,113795
306731,255.62,2.0,1.0,0.213,0.199,-0.17392519729917355,1,1,113795
306732,255.87,2.0,1.0,0.268,0.181,-0.17392519729917355,1,4,113795
306733,256.12,2.0,1.0,0.294,0.176,-0.17392519729917355,1,4,113795
306734,256.37,2.0,1.0,0.254,0.199,-0.17392519729917355,1,1,113795
306735,256.62,2.0,1.0,0.225,0.216,-0.17392519729917355,1,1,113795
306736,256.87,2.0,1.0,0.27,0.217,-0.17392519729917355,1,1,113795
306737,257.12,2.0,1.0,0.31,0.202,-0.17392519729917355,2,2,113795
306738,257.37,2.0,1.0,0.293,0.187,-0.17392519729917355,1,4,113795
306739,257.62,2.0,1.0,0.24,0.182,-0.17392519729917355,1,4,113795
306740,257.87,2.0,1.0,0.206,0.181,-0.17392519729917355,1,4,113795
306741,258.12,2.0,1.0,0.226,0.17,-0.17457388223217687,1,4,113795
306742,258.37,2.0,1.0,0.263,0.155,-0.17457388223217687,1,4,113795
306743,258.62,2.0,1.0,0.287,0.152,-0.17457388223217687,1,4,113795
306744,258.87,2.0,1.0,0.35,0.143,-0.17457388223217687,2,2,113795
306745,259.12,2.0,1.0,0.482,0.118,-0.17457388223217687,2,2,113795
306746,259.37,2.0,1.0,0.628,0.093,-0.17457388223217687,4,4,113795
306747,259.62,2.0,1.0,0.772,0.044,-0.17457388223217687,5,5,113795
306748,259.87,2.0,1.0,0.845,0.007,-0.17457388223217687,5,5,113795
306749,260.12,2.0,1.0,0.836,0.027,-0.17457388223217687,5,5,113795
306750,260.37,2.001,0.976,0.747,0.07,-0.17457388223217687,5,5,113795
306751,260.62,2.0,1.0,0.641,0.089,-0.1752235375244543,4,4,113795
306752,260.87,2.0,0.999,0.644,0.091,-0.1752235375244543,4,4,113795
306753,261.12,2.0,1.0,0.619,0.087,-0.1752235375244543,4,4,113795
306754,261.37,2.0,1.0,0.586,0.085,-0.1752235375244543,4,4,113795
306755,261.62,2.0,1.0,0.589,0.071,-0.1752235375244543,4,4,113795
306756,261.87,2.0,1.0,0.626,0.068,-0.1752235375244543,4,4,113795
306757,262.12,2.003,0.927,0.69,0.104,-0.1752235375244543,4,4,113795
306758,262.37,2.003,0.918,0.747,0.095,-0.1752235375244543,5,5,113795
306759,262.62,2.0,1.0,0.691,0.081,-0.1752235375244543,4,4,113795
306760,262.87,2.0,1.0,0.536,0.133,-0.1752235375244543,4,4,113795
306761,263.12,2.0,1.0,0.442,0.185,-0.17587416608345102,2,2,113795
306762,263.37,2.0,1.0,0.46,0.183,-0.17587416608345102,2,2,113795
306763,263.62,2.0,1.0,0.43,0.189,-0.17587416608345102,2,2,113795
306764,263.87,2.0,1.0,0.405,0.196,-0.17587416608345102,2,2,113795
306765,264.12,2.0,1.0,0.415,0.192,-0.17587416608345102,2,2,113795
306766,264.37,2.0,1.0,0.412,0.199,-0.17587416608345102,2,2,113795
306767,264.62,2.0,1.0,0.433,0.208,-0.17587416608345102,2,2,113795
306768,264.87,2.0,1.0,0.508,0.187,-0.17587416608345102,4,4,113795
306769,265.12,2.0,1.0,0.46,0.194,-0.17587416608345102,2,2,113795
306770,265.37,2.0,1.0,0.44,0.191,-0.17587416608345102,2,2,113795
306771,265.62,2.0,1.0,0.527,0.158,-0.17652577082969892,4,4,113795
306772,265.87,2.0,1.0,0.616,0.123,-0.17652577082969892,4,4,113795
306773,266.12,2.0,1.0,0.623,0.115,-0.17652577082969892,4,4,113795
306774,266.37,2.0,1.0,0.606,0.115,-0.17652577082969892,4,4,113795
306775,266.62,2.0,1.0,0.56,0.134,-0.17652577082969892,4,4,113795
306776,266.87,2.0,1.0,0.392,0.22,-0.17652577082969892,2,2,113795
306777,267.12,2.0,1.0,0.211,0.292,-0.17652577082969892,1,1,113795
306778,267.37,2.0,1.0,0.147,0.298,-0.17652577082969892,1,1,113795
306779,267.62,2.0,1.0,0.159,0.295,-0.17652577082969892,1,1,113795
306780,267.87,2.0,1.0,0.163,0.296,-0.17652577082969892,1,1,113795
306781,268.12,2.0,1.0,0.193,0.293,-0.17717835469689538,1,1,113795
306782,268.37,2.0,1.0,0.266,0.252,-0.17717835469689538,1,1,113795
306783,268.62,2.0,1.0,0.257,0.227,-0.17717835469689538,1,1,113795
306784,268.87,2.0,1.0,0.147,0.267,-0.17717835469689538,1,1,113795
306785,269.12,2.0,1.0,0.118,0.293,-0.17717835469689538,1,1,113795
306786,269.37,2.0,1.0,0.124,0.299,-0.17717835469689538,1,1,113795
306787,269.62,2.0,1.0,0.122,0.304,-0.17717835469689538,1,1,113795
306788,269.87,2.0,1.0,0.161,0.282,-0.17717835469689538,1,1,113795
306789,270.12,2.0,1.0,0.227,0.246,-0.17717835469689538,1,1,113795
306790,270.37,2.0,1.0,0.241,0.238,-0.17717835469689538,1,1,113795
306791,270.62,2.0,1.0,0.213,0.247,-0.17717835469689538,1,1,113795
306792,270.87,2.0,1.0,0.18,0.26,-0.1778319206319825,1,1,113795
306793,271.12,2.0,1.0,0.14,0.273,-0.1778319206319825,1,1,113795
306794,271.37,2.0,1.0,0.111,0.278,-0.1778319206319825,1,1,113795
306795,271.62,2.0,1.0,0.112,0.272,-0.1778319206319825,1,1,113795
306796,271.87,2.0,1.0,0.118,0.269,-0.1778319206319825,1,1,113795
306797,272.12,2.0,1.0,0.112,0.283,-0.1778319206319825,1,1,113795
306798,272.37,2.0,1.0,0.07,0.293,-0.1778319206319825,1,1,113795
306799,272.62,2.0,1.0,0.042,0.287,-0.1778319206319825,1,1,113795
306800,272.87,2.0,1.0,0.042,0.273,-0.1778319206319825,1,1,113795
306801,273.12,2.0,1.0,0.044,0.261,-0.1778319206319825,1,1,113795
306802,273.37,2.0,1.0,0.062,0.247,-0.17848647159522685,1,1,113795
306803,273.62,2.0,1.0,0.09,0.242,-0.17848647159522685,1,1,113795
306804,273.87,2.0,1.0,0.334,0.173,-0.17848647159522685,2,2,113795
306805,274.12,2.0,1.0,0.601,0.104,-0.17848647159522685,4,4,113795
306806,274.37,2.0,1.0,0.782,0.052,-0.17848647159522685,5,5,113795
306807,274.62,2.0,1.0,1.0,0.0,-0.17848647159522685,5,5,113795
306808,274.87,2.0,1.0,0.969,0.0,-0.17848647159522685,5,5,113795
306809,275.12,2.0,1.0,0.976,0.0,-0.17848647159522685,5,5,113795
306810,275.37,2.0,1.0,1.0,0.0,-0.17848647159522685,5,5,113795
306811,275.62,2.0,1.0,0.991,0.004,-0.17848647159522685,5,5,113795
306812,275.87,2.001,0.965,0.891,0.042,-0.17914201056030005,5,5,113795
306813,276.12,2.001,0.961,0.83,0.064,-0.17914201056030005,5,5,113795
306814,276.37,2.0,1.0,0.763,0.05,-0.17914201056030005,5,5,113795
306815,276.62,2.0,1.0,0.675,0.032,-0.17914201056030005,4,4,113795
306816,276.87,2.0,1.0,0.591,0.046,-0.17914201056030005,4,4,113795
306817,277.12,2.0,1.0,0.603,0.05,-0.17914201056030005,4,4,113795
306818,277.37,2.0,1.0,0.736,0.026,-0.17914201056030005,5,5,113795
306819,277.62,2.0,1.0,0.804,0.0,-0.17914201056030005,5,5,113795
306820,277.87,2.0,1.0,0.809,0.0,-0.17914201056030005,5,5,113795
306821,278.12,2.0,1.0,0.685,0.027,-0.17914201056030005,4,4,113795
306822,278.37,2.0,1.0,0.498,0.077,-0.17914201056030005,2,2,113795
306823,278.62,2.0,1.0,0.353,0.104,-0.17979854051435976,2,2,113795
306824,278.87,2.0,1.0,0.216,0.126,-0.17979854051435976,1,4,113795
306825,279.12,2.0,1.0,0.165,0.151,-0.17979854051435976,1,4,113795
306826,279.37,2.0,1.0,0.147,0.171,-0.17979854051435976,1,4,113795
306827,279.62,2.0,1.0,0.117,0.188,-0.17979854051435976,1,4,113795
306828,279.87,2.0,1.0,0.084,0.218,-0.17979854051435976,1,1,113795
306829,280.12,2.0,1.0,0.056,0.251,-0.17979854051435976,1,1,113795
306830,280.37,2.0,1.0,0.021,0.263,-0.17979854051435976,1,1,113795
306831,280.62,2.0,1.0,0.004,0.272,-0.17979854051435976,1,1,113795
306832,280.87,2.0,1.0,0.003,0.281,-0.17979854051435976,1,1,113795
306833,281.12,2.0,1.0,0.0,0.283,-0.1804560644581313,1,1,113795
306834,281.37,2.0,1.0,0.0,0.282,-0.1804560644581313,1,1,113795
306835,281.62,2.0,1.0,0.0,0.288,-0.1804560644581313,1,1,113795
306836,281.87,2.0,1.0,0.0,0.275,-0.1804560644581313,1,1,113795
306837,282.12,2.0,1.0,0.0,0.272,-0.1804560644581313,1,1,113795
306838,282.37,2.0,1.0,0.0,0.282,-0.1804560644581313,1,1,113795
306839,282.62,2.0,1.0,0.0,0.284,-0.1804560644581313,1,1,113795
306840,282.87,2.0,1.0,0.003,0.273,-0.1804560644581313,1,1,113795
306841,283.12,2.0,1.0,0.0,0.264,-0.1804560644581313,1,1,113795
306842,283.37,2.0,1.0,0.0,0.263,-0.1804560644581313,1,1,113795
306843,283.62,2.0,1.0,0.003,0.267,-0.18111458540599013,1,1,113795
306844,283.87,2.0,1.0,0.004,0.274,-0.18111458540599013,1,1,113795
306845,284.12,2.0,1.0,0.011,0.273,-0.18111458540599013,1,1,113795
306846,284.37,2.0,1.0,0.016,0.258,-0.18111458540599013,1,1,113795
306847,284.62,2.0,1.0,0.018,0.246,-0.18111458540599013,1,1,113795
306848,284.87,2.0,1.0,0.009,0.252,-0.18111458540599013,1,1,113795
306849,285.12,2.0,1.0,0.0,0.263,-0.18111458540599013,1,1,113795
306850,285.37,2.0,1.0,0.0,0.265,-0.18111458540599013,1,1,113795
306851,285.62,2.0,1.0,0.0,0.258,-0.18111458540599013,1,1,113795
306852,285.87,2.0,1.0,0.0,0.252,-0.18111458540599013,1,1,113795
306853,286.12,2.0,1.0,0.003,0.248,-0.18111458540599013,1,1,113795
306854,286.37,2.0,1.0,0.069,0.227,-0.1817741063860445,1,1,113795
306855,286.62,2.0,1.0,0.148,0.203,-0.1817741063860445,1,1,113795
306856,286.87,2.0,1.0,0.257,0.175,-0.1817741063860445,1,4,113795
306857,287.12,2.0,1.0,0.454,0.131,-0.1817741063860445,2,2,113795
306858,287.37,2.0,1.0,0.584,0.108,-0.1817741063860445,4,4,113795
306859,287.62,2.0,1.0,0.724,0.067,-0.1817741063860445,5,5,113795
306860,287.87,2.0,1.0,0.809,0.024,-0.1817741063860445,5,5,113795
306861,288.12,2.0,1.0,0.822,0.013,-0.1817741063860445,5,5,113795
306862,288.37,2.0,0.997,0.833,0.028,-0.1817741063860445,5,5,113795
